SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
2851,DC:A6:32:33:B0:DA,2020-07-12 21:10:25.061502,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-76
2852,DC:A6:32:33:B0:DA,2020-07-12 21:10:26.367198,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
2853,DC:A6:32:33:B0:DA,2020-07-12 21:10:28.371737,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
2854,DC:A6:32:33:B0:DA,2020-07-12 21:10:29.083981,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
2855,DC:A6:32:33:B0:DA,2020-07-12 21:10:30.498180,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2856,DC:A6:32:33:B0:DA,2020-07-12 21:10:31.600428,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
2857,DC:A6:32:33:B0:DA,2020-07-12 21:10:32.224699,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-65
2858,DC:A6:32:33:B0:DA,2020-07-12 21:10:33.384094,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-59
2859,DC:A6:32:33:B0:DA,2020-07-12 21:10:34.403325,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-61
2860,DC:A6:32:33:B0:DA,2020-07-12 21:10:35.094263,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
2861,DC:A6:32:33:B0:DA,2020-07-12 21:10:36.322968,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-66
2862,DC:A6:32:33:B0:DA,2020-07-12 21:10:37.118021,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
2863,DC:A6:32:33:B0:DA,2020-07-12 21:10:38.255491,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-62
2864,DC:A6:32:33:B0:DA,2020-07-12 21:10:39.124292,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-58
2865,DC:A6:32:33:B0:DA,2020-07-12 21:10:40.649416,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
2866,DC:A6:32:33:B0:DA,2020-07-12 21:10:41.560632,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
2867,DC:A6:32:33:B0:DA,2020-07-12 21:10:42.539562,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-66
2868,DC:A6:32:33:B0:DA,2020-07-12 21:10:43.463228,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-68
2869,DC:A6:32:33:B0:DA,2020-07-12 21:10:44.600679,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
2870,DC:A6:32:33:B0:DA,2020-07-12 21:10:45.579466,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
2871,DC:A6:32:33:B0:DA,2020-07-12 21:10:46.073194,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
2872,DC:A6:32:33:B0:DA,2020-07-12 21:10:47.660869,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
2873,DC:A6:32:33:B0:DA,2020-07-12 21:10:48.548351,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-62
2874,DC:A6:32:33:B0:DA,2020-07-12 21:10:49.887150,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
2875,DC:A6:32:33:B0:DA,2020-07-12 21:10:50.024566,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-78
2876,DC:A6:32:33:B0:DA,2020-07-12 21:10:51.718553,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-62
2877,DC:A6:32:33:B0:DA,2020-07-12 21:10:52.640933,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
2878,DC:A6:32:33:B0:DA,2020-07-12 21:10:53.252194,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-73
2879,DC:A6:32:33:B0:DA,2020-07-12 21:10:54.250320,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
2880,DC:A6:32:33:B0:DA,2020-07-12 21:10:55.067883,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
2881,DC:A6:32:33:B0:DA,2020-07-12 21:10:56.203672,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
2882,DC:A6:32:33:B0:DA,2020-07-12 21:10:57.524932,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-76
2883,DC:A6:32:33:B0:DA,2020-07-12 21:10:58.067526,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-65
2884,DC:A6:32:33:B0:DA,2020-07-12 21:10:59.173628,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2885,DC:A6:32:33:B0:DA,2020-07-12 21:11:00.103639,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-54
2886,DC:A6:32:33:B0:DA,2020-07-12 21:11:01.335198,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-68
2887,DC:A6:32:33:B0:DA,2020-07-12 21:11:02.020031,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
2888,DC:A6:32:33:B0:DA,2020-07-12 21:11:03.235102,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
2889,DC:A6:32:33:B0:DA,2020-07-12 21:11:04.045039,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-61
2890,DC:A6:32:33:B0:DA,2020-07-12 21:11:05.543886,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
2891,DC:A6:32:33:B0:DA,2020-07-12 21:11:06.164028,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2892,DC:A6:32:33:B0:DA,2020-07-12 21:11:07.171387,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-66
2893,DC:A6:32:33:B0:DA,2020-07-12 21:11:09.176567,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
2894,DC:A6:32:33:B0:DA,2020-07-12 21:11:10.060216,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-78
2895,DC:A6:32:33:B0:DA,2020-07-12 21:11:11.255965,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
2896,DC:A6:32:33:B0:DA,2020-07-12 21:11:12.601594,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-79
2897,DC:A6:32:33:B0:DA,2020-07-12 21:11:13.340297,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
2898,DC:A6:32:33:B0:DA,2020-07-12 21:11:14.291912,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2899,DC:A6:32:33:B0:DA,2020-07-12 21:11:15.711060,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-73
2900,DC:A6:32:33:B0:DA,2020-07-12 21:11:16.032845,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-66
2901,DC:A6:32:33:B0:DA,2020-07-12 21:11:18.036687,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
2902,DC:A6:32:33:B0:DA,2020-07-12 21:11:19.110579,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-61
2903,DC:A6:32:33:B0:DA,2020-07-12 21:11:20.233015,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-80
2904,DC:A6:32:33:B0:DA,2020-07-12 21:11:22.086371,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
2905,DC:A6:32:33:B0:DA,2020-07-12 21:11:23.706249,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
2906,DC:A6:32:33:B0:DA,2020-07-12 21:11:24.251903,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
2907,DC:A6:32:33:B0:DA,2020-07-12 21:11:25.070653,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-62
2908,DC:A6:32:33:B0:DA,2020-07-12 21:11:26.555852,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
2909,DC:A6:32:33:B0:DA,2020-07-12 21:11:27.144537,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-58
2910,DC:A6:32:33:B0:DA,2020-07-12 21:11:29.149594,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-54
2911,DC:A6:32:33:B0:DA,2020-07-12 21:11:30.098489,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
2912,DC:A6:32:33:B0:DA,2020-07-12 21:11:31.205860,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-59
2913,DC:A6:32:33:B0:DA,2020-07-12 21:11:33.000977,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-59
2914,DC:A6:32:33:B0:DA,2020-07-12 21:11:34.194706,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
2915,DC:A6:32:33:B0:DA,2020-07-12 21:11:35.594870,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
2916,DC:A6:32:33:B0:DA,2020-07-12 21:11:36.053480,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-66
2917,DC:A6:32:33:B0:DA,2020-07-12 21:11:37.225567,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
2918,DC:A6:32:33:B0:DA,2020-07-12 21:11:38.059798,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-61
2919,DC:A6:32:33:B0:DA,2020-07-12 21:11:39.401077,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-65
2920,DC:A6:32:33:B0:DA,2020-07-12 21:11:40.498608,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-75
2921,DC:A6:32:33:B0:DA,2020-07-12 21:11:41.304873,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-73
2922,DC:A6:32:33:B0:DA,2020-07-12 21:11:42.082556,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
2923,DC:A6:32:33:B0:DA,2020-07-12 21:11:44.087587,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2924,DC:A6:32:33:B0:DA,2020-07-12 21:11:45.101501,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-62
2925,DC:A6:32:33:B0:DA,2020-07-12 21:11:46.162571,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
2926,DC:A6:32:33:B0:DA,2020-07-12 21:11:47.296333,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
2927,DC:A6:32:33:B0:DA,2020-07-12 21:11:48.161483,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2928,DC:A6:32:33:B0:DA,2020-07-12 21:11:49.081443,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-61
2929,DC:A6:32:33:B0:DA,2020-07-12 21:11:50.157131,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2930,DC:A6:32:33:B0:DA,2020-07-12 21:11:51.106464,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-65
2931,DC:A6:32:33:B0:DA,2020-07-12 21:11:52.145210,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-68
2932,DC:A6:32:33:B0:DA,2020-07-12 21:11:53.244221,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
2933,DC:A6:32:33:B0:DA,2020-07-12 21:11:54.504205,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
2934,DC:A6:32:33:B0:DA,2020-07-12 21:11:55.262839,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-73
2935,DC:A6:32:33:B0:DA,2020-07-12 21:11:56.077198,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-76
2936,DC:A6:32:33:B0:DA,2020-07-12 21:11:57.165361,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-73
2937,DC:A6:32:33:B0:DA,2020-07-12 21:11:58.125556,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-73
2938,DC:A6:32:33:B0:DA,2020-07-12 21:11:59.082960,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
2939,DC:A6:32:33:B0:DA,2020-07-12 21:12:00.106737,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
2940,DC:A6:32:33:B0:DA,2020-07-12 21:12:01.666957,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
2941,DC:A6:32:33:B0:DA,2020-07-12 21:12:02.060570,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-75
2942,DC:A6:32:33:B0:DA,2020-07-12 21:12:03.031862,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-78
2943,DC:A6:32:33:B0:DA,2020-07-12 21:12:04.336190,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-76
2944,DC:A6:32:33:B0:DA,2020-07-12 21:12:05.041951,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-75
2945,DC:A6:32:33:B0:DA,2020-07-12 21:12:06.054498,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-73
2946,DC:A6:32:33:B0:DA,2020-07-12 21:12:07.095712,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2947,DC:A6:32:33:B0:DA,2020-07-12 21:12:08.642215,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-68
2948,DC:A6:32:33:B0:DA,2020-07-12 21:12:09.041970,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-65
2949,DC:A6:32:33:B0:DA,2020-07-12 21:12:10.083257,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
2950,DC:A6:32:33:B0:DA,2020-07-12 21:12:11.187071,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-65
2951,DC:A6:32:33:B0:DA,2020-07-12 21:12:12.024565,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-57
2952,DC:A6:32:33:B0:DA,2020-07-12 21:12:13.879147,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-62
2953,DC:A6:32:33:B0:DA,2020-07-12 21:12:14.047138,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
2954,DC:A6:32:33:B0:DA,2020-07-12 21:12:15.072181,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-68
2955,DC:A6:32:33:B0:DA,2020-07-12 21:12:16.419892,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-66
2956,DC:A6:32:33:B0:DA,2020-07-12 21:12:17.697891,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-53
2957,DC:A6:32:33:B0:DA,2020-07-12 21:12:18.013480,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-53
2958,DC:A6:32:33:B0:DA,2020-07-12 21:12:19.086043,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-59
2959,DC:A6:32:33:B0:DA,2020-07-12 21:12:20.122363,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-61
2960,DC:A6:32:33:B0:DA,2020-07-12 21:12:21.092341,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-78
2961,DC:A6:32:33:B0:DA,2020-07-12 21:12:22.043720,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
2962,DC:A6:32:33:B0:DA,2020-07-12 21:12:23.019979,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
2963,DC:A6:32:33:B0:DA,2020-07-12 21:12:25.025166,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-57
2964,DC:A6:32:33:B0:DA,2020-07-12 21:12:26.197573,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-65
2965,DC:A6:32:33:B0:DA,2020-07-12 21:12:27.003779,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-60
2966,DC:A6:32:33:B0:DA,2020-07-12 21:12:28.062561,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-60
2967,DC:A6:32:33:B0:DA,2020-07-12 21:12:29.076422,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
2968,DC:A6:32:33:B0:DA,2020-07-12 21:12:30.092661,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-59
2969,DC:A6:32:33:B0:DA,2020-07-12 21:12:31.301459,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
2970,DC:A6:32:33:B0:DA,2020-07-12 21:12:32.229743,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-66
2971,DC:A6:32:33:B0:DA,2020-07-12 21:12:33.218340,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-65
2972,DC:A6:32:33:B0:DA,2020-07-12 21:12:34.052093,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
2973,DC:A6:32:33:B0:DA,2020-07-12 21:12:35.144616,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-73
2974,DC:A6:32:33:B0:DA,2020-07-12 21:12:36.332825,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-65
2975,DC:A6:32:33:B0:DA,2020-07-12 21:12:37.137931,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-68
2976,DC:A6:32:33:B0:DA,2020-07-12 21:12:38.005445,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2977,DC:A6:32:33:B0:DA,2020-07-12 21:12:39.097233,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-73
2978,DC:A6:32:33:B0:DA,2020-07-12 21:12:40.010602,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
2979,DC:A6:32:33:B0:DA,2020-07-12 21:12:41.253071,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
2980,DC:A6:32:33:B0:DA,2020-07-12 21:12:42.538691,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
2981,DC:A6:32:33:B0:DA,2020-07-12 21:12:43.075548,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2982,DC:A6:32:33:B0:DA,2020-07-12 21:12:44.054337,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
2983,DC:A6:32:33:B0:DA,2020-07-12 21:12:45.200711,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-68
2984,DC:A6:32:33:B0:DA,2020-07-12 21:12:46.126898,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-68
2985,DC:A6:32:33:B0:DA,2020-07-12 21:12:47.195622,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-66
2986,DC:A6:32:33:B0:DA,2020-07-12 21:12:48.143340,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-57
2987,DC:A6:32:33:B0:DA,2020-07-12 21:12:49.024433,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
2988,DC:A6:32:33:B0:DA,2020-07-12 21:12:50.123281,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-59
2989,DC:A6:32:33:B0:DA,2020-07-12 21:12:51.005736,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
2990,DC:A6:32:33:B0:DA,2020-07-12 21:12:52.012056,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-54
2991,DC:A6:32:33:B0:DA,2020-07-12 21:12:53.046514,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-58
2992,DC:A6:32:33:B0:DA,2020-07-12 21:12:54.058409,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-56
2993,DC:A6:32:33:B0:DA,2020-07-12 21:12:55.067120,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
2994,DC:A6:32:33:B0:DA,2020-07-12 21:12:56.111086,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-57
2995,DC:A6:32:33:B0:DA,2020-07-12 21:12:57.150943,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-58
2996,DC:A6:32:33:B0:DA,2020-07-12 21:12:58.033499,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-61
2997,DC:A6:32:33:B0:DA,2020-07-12 21:12:59.005969,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-62
2998,DC:A6:32:33:B0:DA,2020-07-12 21:13:00.042860,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-54
2999,DC:A6:32:33:B0:DA,2020-07-12 21:13:01.326161,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-62
3000,DC:A6:32:33:B0:DA,2020-07-12 21:13:02.082406,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-62
3001,DC:A6:32:33:B0:DA,2020-07-12 21:13:03.172529,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-57
3002,DC:A6:32:33:B0:DA,2020-07-12 21:13:04.366183,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-61
3003,DC:A6:32:33:B0:DA,2020-07-12 21:13:05.198675,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
3004,DC:A6:32:33:B0:DA,2020-07-12 21:13:06.362440,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
3005,DC:A6:32:33:B0:DA,2020-07-12 21:13:07.013704,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-83
3006,DC:A6:32:33:B0:DA,2020-07-12 21:13:08.143931,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-76
3007,DC:A6:32:33:B0:DA,2020-07-12 21:13:09.537660,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
3008,DC:A6:32:33:B0:DA,2020-07-12 21:13:10.070081,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
3009,DC:A6:32:33:B0:DA,2020-07-12 21:13:11.072775,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-79
3010,DC:A6:32:33:B0:DA,2020-07-12 21:13:12.029495,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
3011,DC:A6:32:33:B0:DA,2020-07-12 21:13:13.025237,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-74
3012,DC:A6:32:33:B0:DA,2020-07-12 21:13:14.093989,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
3013,DC:A6:32:33:B0:DA,2020-07-12 21:13:15.101513,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-73
3014,DC:A6:32:33:B0:DA,2020-07-12 21:13:16.357852,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-82
3015,DC:A6:32:33:B0:DA,2020-07-12 21:13:17.044054,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-78
3016,DC:A6:32:33:B0:DA,2020-07-12 21:13:18.292814,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-80
3017,DC:A6:32:33:B0:DA,2020-07-12 21:13:19.119915,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-79
3018,DC:A6:32:33:B0:DA,2020-07-12 21:13:20.019218,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-74
3019,DC:A6:32:33:B0:DA,2020-07-12 21:13:21.004165,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-74
3020,DC:A6:32:33:B0:DA,2020-07-12 21:13:22.399235,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-82
3021,DC:A6:32:33:B0:DA,2020-07-12 21:13:23.109828,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-75
3022,DC:A6:32:33:B0:DA,2020-07-12 21:13:24.275605,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-78
3023,DC:A6:32:33:B0:DA,2020-07-12 21:13:25.163424,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
3024,DC:A6:32:33:B0:DA,2020-07-12 21:13:26.254383,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-83
3025,DC:A6:32:33:B0:DA,2020-07-12 21:13:27.114516,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
3026,DC:A6:32:33:B0:DA,2020-07-12 21:13:28.069441,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-89
3027,DC:A6:32:33:B0:DA,2020-07-12 21:13:29.296894,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
3028,DC:A6:32:33:B0:DA,2020-07-12 21:13:30.024409,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-81
3029,DC:A6:32:33:B0:DA,2020-07-12 21:13:31.178248,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-80
3030,DC:A6:32:33:B0:DA,2020-07-12 21:13:32.194586,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-77
3031,DC:A6:32:33:B0:DA,2020-07-12 21:13:33.055810,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-77
3032,DC:A6:32:33:B0:DA,2020-07-12 21:13:34.234546,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
3033,DC:A6:32:33:B0:DA,2020-07-12 21:13:35.018513,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-84
3034,DC:A6:32:33:B0:DA,2020-07-12 21:13:36.274689,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
3035,DC:A6:32:33:B0:DA,2020-07-12 21:13:37.099702,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-77
3036,DC:A6:32:33:B0:DA,2020-07-12 21:13:38.049662,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-73
3037,DC:A6:32:33:B0:DA,2020-07-12 21:13:39.034674,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-77
3038,DC:A6:32:33:B0:DA,2020-07-12 21:13:40.076074,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
3039,DC:A6:32:33:B0:DA,2020-07-12 21:13:41.018513,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-76
3040,DC:A6:32:33:B0:DA,2020-07-12 21:13:42.059129,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-74
3041,DC:A6:32:33:B0:DA,2020-07-12 21:13:43.037511,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-80
3042,DC:A6:32:33:B0:DA,2020-07-12 21:13:44.020509,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-73
3043,DC:A6:32:33:B0:DA,2020-07-12 21:13:45.003611,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
3044,DC:A6:32:33:B0:DA,2020-07-12 21:13:46.033021,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
3045,DC:A6:32:33:B0:DA,2020-07-12 21:13:47.007416,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-74
3046,DC:A6:32:33:B0:DA,2020-07-12 21:13:48.037634,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-75
3047,DC:A6:32:33:B0:DA,2020-07-12 21:13:49.157576,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-68
3048,DC:A6:32:33:B0:DA,2020-07-12 21:13:50.097564,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-60
3049,DC:A6:32:33:B0:DA,2020-07-12 21:13:51.036494,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
